tweet_id,favorite_count,retweet_count
766693177336135680,4031.0,803.0
766423258543644672,6024.0,1602.0
766313316352462849,6824.0,1902.0
766078092750233600,0.0,2644.0
766069199026450432,4241.0,854.0
766008592277377025,3757.0,502.0
765719909049503744,7263.0,2165.0
765669560888528897,5211.0,1232.0
765395769549590528,26719.0,3405.0
765371061932261376,7097.0,2182.0
765222098633691136,11672.0,3416.0
764857477905154048,6479.0,1785.0
764259802650378240,6039.0,1506.0
763956972077010945,762.0,55.0
763837565564780549,12637.0,4178.0
763183847194451968,5407.0,1478.0
763167063695355904,0.0,3039.0
763103485927849985,7377.0,2304.0
762699858130116608,12184.0,3637.0
762471784394268675,11247.0,6439.0
762464539388485633,10335.0,4195.0
762316489655476224,4815.0,1127.0
762035686371364864,31957.0,15612.0
761976711479193600,5415.0,2020.0
761750502866649088,0.0,3936.0
761745352076779520,4284.0,867.0
761672994376806400,49664.0,29233.0
761599872357261312,4133.0,1194.0
761371037149827077,0.0,18128.0
761334018830917632,5205.0,1457.0
761292947749015552,4502.0,1088.0
761227390836215808,5341.0,1572.0
761004547850530816,11353.0,3496.0
760893934457552897,3820.0,983.0
760656994973933572,6596.0,1917.0
760641137271070720,4994.0,1306.0
760539183865880579,7581.0,3633.0
760521673607086080,4231.0,1388.0
760290219849637889,26866.0,11531.0
760252756032651264,3948.0,869.0
760190180481531904,5711.0,1813.0
760153949710192640,0.0,31.0
759943073749200896,5963.0,2088.0
759923798737051648,14707.0,5673.0
759846353224826880,6744.0,1978.0
759793422261743616,5968.0,1919.0
759566828574212096,,
759557299618865152,4709.0,1189.0
759447681597108224,8507.0,2465.0
759446261539934208,1673.0,491.0
759197388317847553,6083.0,1951.0
759159934323924993,0.0,1159.0
759099523532779520,14540.0,4184.0
759047813560868866,6497.0,2024.0
758854675097526272,3551.0,899.0
758828659922702336,11226.0,3846.0
758740312047005698,,
758474966123810816,,
758467244762497024,,
758405701903519748,,
758355060040593408,,
758099635764359168,,
758041019896193024,,
757741869644341248,,
757729163776290825,,
757725642876129280,,
757611664640446465,,
757597904299253760,,
757596066325864448,,
757400162377592832,,
757393109802180609,,
757354760399941633,,
756998049151549440,,
756939218950160384,,
756651752796094464,,
756526248105566208,,
756303284449767430,,
756288534030475264,,
756275833623502848,,
755955933503782912,,
755206590534418437,,
755110668769038337,,
754874841593970688,,
754856583969079297,,
754747087846248448,,
754482103782404096,,
754449512966619136,,
754120377874386944,,
754011816964026368,,
753655901052166144,,
753420520834629632,,
753398408988139520,,
753375668877008896,,
753298634498793472,,
753294487569522689,,
753039830821511168,,
753026973505581056,,
752932432744185856,,
752917284578922496,,
752701944171524096,,
752682090207055872,,
752660715232722944,,
752568224206688256,,
752519690950500352,,
752334515931054080,,
752309394570878976,,
752173152931807232,,
751950017322246144,,
751937170840121344,,
751830394383790080,,
751793661361422336,,
751598357617971201,,
751583847268179968,,
751538714308972544,,
751456908746354688,,
751251247299190784,,
751205363882532864,,
751132876104687617,,
750868782890057730,,
750719632563142656,,
750506206503038976,,
750429297815552001,,
750383411068534784,,
750381685133418496,,
750147208377409536,,
750132105863102464,,
750117059602808832,,
750101899009982464,,
750086836815486976,,
750071704093859840,,
750056684286914561,,
750041628174217216,,
750026558547456000,,
750011400160841729,,
749996283729883136,,
749981277374128128,,
749774190421639168,,
749417653287129088,,
749403093750648834,,
749395845976588288,,
749317047558017024,,
749075273010798592,,
749064354620928000,,
749036806121881602,,
748977405889503236,,
748932637671223296,,
748705597323898880,,
748699167502000129,,
748692773788876800,,
748575535303884801,,
748568946752774144,,
748346686624440324,,
748337862848962560,,
748324050481647620,,
748307329658011649,,
748220828303695873,,
747963614829678593,,
747933425676525569,,
747885874273214464,,
747844099428986880,,
747816857231626240,,
747651430853525504,,
747648653817413632,,
747600769478692864,,
747594051852075008,,
747512671126323200,,
747461612269887489,,
747439450712596480,,
747242308580548608,,
747219827526344708,,
747204161125646336,,
747103485104099331,,
746906459439529985,,
746872823977771008,,
746818907684614144,,
746790600704425984,,
746757706116112384,,
746726898085036033,,
746542875601690625,,
746521445350707200,,
746507379341139972,,
746369468511756288,,
746131877086527488,,
746056683365994496,,
745789745784041472,,
745712589599014916,,
745433870967832576,,
745422732645535745,,
745314880350101504,,
745074613265149952,,
745057283344719872,,
744995568523612160,,
744971049620602880,,
744709971296780288,,
744334592493166593,,
744234799360020481,,
744223424764059648,,
743980027717509120,,
743895849529389061,,
743835915802583040,,
743609206067040256,,
743595368194129920,,
743545585370791937,,
743510151680958465,,
743253157753532416,,
743222593470234624,,
743210557239623680,,
742534281772302336,,
742528092657332225,,
742465774154047488,,
742423170473463808,,
742385895052087300,,
742161199639494656,,
742150209887731712,,
741793263812808706,,
741743634094141440,,
741438259667034112,,
741303864243200000,,
741099773336379392,,
741067306818797568,,
740995100998766593,,
740711788199743490,,
740699697422163968,,
740676976021798912,,
740373189193256964,,
740365076218183684,,
740359016048689152,,
740214038584557568,,
739979191639244800,,
739932936087216128,,
739844404073074688,,
739623569819336705,,
739606147276148736,,
739544079319588864,,
739485634323156992,,
739238157791694849,,
738891149612572673,,
738885046782832640,,
738883359779196928,,
738537504001953792,,
738402415918125056,,
738184450748633089,,
738166403467907072,,
738156290900254721,,
737826014890496000,,
737800304142471168,,
737678689543020544,,
737445876994609152,,
737322739594330112,,
737310737551491075,,
736736130620620800,,
736392552031657984,,
736365877722001409,,
736225175608430592,,
736010884653420544,,
735991953473572864,,
735648611367784448,,
735635087207878657,,
735274964362878976,,
735256018284875776,,
735137028879360001,,
734912297295085568,,
734787690684657664,,
734776360183431168,,
734559631394082816,,
733828123016450049,,
733822306246479872,,
733482008106668032,,
733460102733135873,,
733109485275860992,,
732732193018155009,,
732726085725589504,,
732585889486888962,,
732375214819057664,,
732005617171337216,,
731285275100512256,,
731156023742988288,,
730924654643314689,,
730573383004487680,,
730427201120833536,,
730211855403241472,,
730196704625098752,,
729854734790754305,,
729838605770891264,,
729823566028484608,,
729463711119904772,,
729113531270991872,,
728986383096946689,,
728760639972315136,,
728751179681943552,,
728653952833728512,,
728409960103686147,,
728387165835677696,,
728046963732717569,,
728035342121635841,,
728015554473250816,,
727685679342333952,,
727644517743104000,,
727524757080539137,,
727314416056803329,,
727286334147182592,,
727175381690781696,,
727155742655025152,,
726935089318363137,,
726887082820554753,,
726828223124897792,,
726224900189511680,,
725842289046749185,,
725786712245440512,,
725729321944506368,,
725458796924002305,,
724983749226668032,,
724771698126512129,,
724405726123311104,,
724049859469295616,,
724046343203856385,,
724004602748780546,,
723912936180330496,,
723688335806480385,,
723673163800948736,,
723179728551723008,,
722974582966214656,,
722613351520608256,,
721503162398597120,,
721001180231503872,,
720785406564900865,,
720775346191278080,,
720415127506415616,,
720389942216527872,,
720340705894408192,,
720059472081784833,,
720043174954147842,,
719991154352222208,,
719704490224398336,,
719551379208073216,,
719367763014393856,,
719339463458033665,,
719332531645071360,,
718971898235854848,,
718939241951195136,,
718631497683582976,,
718613305783398402,,
718540630683709445,,
718460005985447936,,
718454725339934721,,
718246886998687744,,
718234618122661888,,
717841801130979328,,
717790033953034240,,
717537687239008257,,
717428917016076293,,
717421804990701568,,
717047459982213120,,
717009362452090881,,
716802964044845056,,
716791146589110272,,
716730379797970944,,
716447146686459905,,
716439118184652801,,
716285507865542656,,
716080869887381504,,
715928423106027520,,
715758151270801409,,
715733265223708672,,
715704790270025728,,
715696743237730304,,
715680795826982913,,
715360349751484417,,
715342466308784130,,
715220193576927233,,
715200624753819648,,
715009755312439296,,
714982300363173890,,
714962719905021952,,
714957620017307648,,
714631576617938945,,
714606013974974464,,
714485234495041536,,
714258258790387713,,
714251586676113411,,
714214115368108032,,
714141408463036416,,
713919462244790272,,
713909862279876608,,
713900603437621249,,
713761197720473600,,
713411074226274305,,
713177543487135744,,
713175907180089344,,
712809025985978368,,
712717840512598017,,
712668654853337088,,
712438159032893441,,
712309440758808576,,
712097430750289920,,
712092745624633345,,
712085617388212225,,
712065007010385924,,
711998809858043904,,
711968124745228288,,
711743778164514816,,
711732680602345472,,
711694788429553666,,
711652651650457602,,
711363825979756544,,
711306686208872448,,
711008018775851008,,
710997087345876993,,
710844581445812225,,
710833117892898816,,
710658690886586372,,
710609963652087808,,
710588934686908417,,
710296729921429505,,
710283270106132480,,
710272297844797440,,
710269109699739648,,
710153181850935296,,
710140971284037632,,
710117014656950272,,
709918798883774466,,
709901256215666688,,
709852847387627521,,
709566166965075968,,
709556954897764353,,
709519240576036864,,
709449600415961088,,
709409458133323776,,
709225125749587968,,
709207347839836162,,
709198395643068416,,
709179584944730112,,
709158332880297985,,
709042156699303936,,
708853462201716736,,
708845821941387268,,
708834316713893888,,
708810915978854401,,
708738143638450176,,
708711088997666817,,
708479650088034305,,
708469915515297792,,
708400866336894977,,
708356463048204288,,
708349470027751425,,
708149363256774660,,
708130923141795840,,
708119489313951744,,
708109389455101952,,
708026248782585858,,
707995814724026368,,
707983188426153984,,
707969809498152960,,
707776935007539200,,
707741517457260545,,
707738799544082433,,
707693576495472641,,
707629649552134146,,
707610948723478529,,
707420581654872064,,
707411934438625280,,
707387676719185920,,
707377100785885184,,
707315916783140866,,
707297311098011648,,
707059547140169728,,
707038192327901184,,
707021089608753152,,
707014260413456384,,
706904523814649856,,
706901761596989440,,
706681918348251136,,
706644897839910912,,
706593038911545345,,
706538006853918722,,
706516534877929472,,
706346369204748288,,
706310011488698368,,
706291001778950144,,
706265994973601792,,
706169069255446529,,
706166467411222528,,
706153300320784384,,
705975130514706432,,
705970349788291072,,
705898680587526145,,
705786532653883392,,
705591895322394625,,
705475953783398401,,
705442520700944385,,
705428427625635840,,
705239209544720384,,
705223444686888960,,
705102439679201280,,
705066031337840642,,
704871453724954624,,
704859558691414016,,
704847917308362754,,
704819833553219584,,
704761120771465216,,
704499785726889984,,
704491224099647488,,
704480331685040129,,
704364645503647744,,
704347321748819968,,
704134088924532736,,
704113298707505153,,
704054845121142784,,
703774238772166656,,
703769065844768768,,
703631701117943808,,
703611486317502464,,
703425003149250560,,
703407252292673536,,
703382836347330562,,
703356393781329922,,
703268521220972544,,
703079050210877440,,
703041949650034688,,
702932127499816960,,
702899151802126337,,
702684942141153280,,
702671118226825216,,
702598099714314240,,
702539513671897089,,
702332542343577600,,
702321140488925184,,
702276748847800320,,
702217446468493312,,
701981390485725185,,
701952816642965504,,
701889187134500865,,
701805642395348998,,
701601587219795968,,
701570477911896070,,
701545186879471618,,
701214700881756160,,
700890391244103680,,
700864154249383937,,
700847567345688576,,
700796979434098688,,
700747788515020802,,
700518061187723268,,
700505138482569216,,
700462010979500032,,
700167517596164096,,
700151421916807169,,
700143752053182464,,
700062718104104960,,
700029284593901568,,
700002074055016451,,
699801817392291840,,
699788877217865730,,
699779630832685056,,
699775878809702401,,
699691744225525762,,
699446877801091073,,
699434518667751424,,
699423671849451520,,
699413908797464576,,
699370870310113280,,
699323444782047232,,
699088579889332224,,
699079609774645248,,
699072405256409088,,
699060279947165696,,
699036661657767936,,
698989035503689728,,
698953797952008193,,
698907974262222848,,
698710712454139905,,
698703483621523456,,
698635131305795584,,
698549713696649216,,
698355670425473025,,
698342080612007937,,
698262614669991936,,
698195409219559425,,
698178924120031232,,
697995514407682048,,
697990423684476929,,
697943111201378304,,
697881462549430272,,
697630435728322560,,
697616773278015490,,
697596423848730625,,
697575480820686848,,
697516214579523584,,
697482927769255936,,
697463031882764288,,
697270446429966336,,
697259378236399616,,
697255105972801536,,
697242256848379904,,
696900204696625153,,
696894894812565505,,
696886256886657024,,
696877980375769088,,
696754882863349760,,
696744641916489729,,
696713835009417216,,
696518437233913856,,
696490539101908992,,
696488710901260288,,
696405997980676096,,
696100768806522880,,
695816827381944320,,
695794761660297217,,
695767669421768709,,
695629776980148225,,
695446424020918272,,
695409464418041856,,
695314793360662529,,
695095422348574720,,
695074328191332352,,
695064344191721472,,
695051054296211456,,
694925794720792577,,
694905863685980160,,
694669722378485760,,
694356675654983680,,
694352839993344000,,
694342028726001664,,
694329668942569472,,
694206574471057408,,
694183373896572928,,
694001791655137281,,
693993230313091072,,
693942351086120961,,
693647888581312512,,
693644216740769793,,
693642232151285760,,
693629975228977152,,
693622659251335168,,
693590843962331137,,
693582294167244802,,
693486665285931008,,
693280720173801472,,
693267061318012928,,
693262851218264065,,
693231807727280129,,
693155686491000832,,
693109034023534592,,
693095443459342336,,
692919143163629568,,
692905862751522816,,
692901601640583168,,
692894228850999298,,
692828166163931137,,
692752401762250755,,
692568918515392513,,
692535307825213440,,
692530551048294401,,
692423280028966913,,
692417313023332352,,
692187005137076224,,
692158366030913536,,
692142790915014657,,
692041934689402880,,
692017291282812928,,
691820333922455552,,
691793053716221953,,
691756958957883396,,
691675652215414786,,
691483041324204033,,
691459709405118465,,
691444869282295808,,
691416866452082688,,
691321916024623104,,
691096613310316544,,
691090071332753408,,
690989312272396288,,
690959652130045952,,
690938899477221376,,
690932576555528194,,
690735892932222976,,
690728923253055490,,
690690673629138944,,
690649993829576704,,
690607260360429569,,
690597161306841088,,
690400367696297985,,
690374419777196032,,
690360449368465409,,
690348396616552449,,
690248561355657216,,
690021994562220032,,
690015576308211712,,
690005060500217858,,
689999384604450816,,
689993469801164801,,
689977555533848577,,
689905486972461056,,
689877686181715968,,
689835978131935233,,
689661964914655233,,
689659372465688576,,
689623661272240129,,
689599056876867584,,
689557536375177216,,
689517482558820352,,
689289219123089408,,
689283819090870273,,
689280876073582592,,
689275259254616065,,
689255633275777024,,
689154315265683456,,
689143371370250240,,
688916208532455424,,
688908934925697024,,
688898160958271489,,
688894073864884227,,
688828561667567616,,
688804835492233216,,
688789766343622656,,
688547210804498433,,
688519176466644993,,
688385280030670848,,
688211956440801280,,
688179443353796608,,
688116655151435777,,
688064179421470721,,
687841446767013888,,
687826841265172480,,
687818504314159109,,
687807801670897665,,
687732144991551489,,
687704180304273409,,
687664829264453632,,
687494652870668288,,
687480748861947905,,
687476254459715584,,
687460506001633280,,
687399393394311168,,
687317306314240000,,
687312378585812992,,
687127927494963200,,
687124485711986689,,
687109925361856513,,
687102708889812993,,
687096057537363968,,
686947101016735744,,
686760001961103360,,
686749460672679938,,
686730991906516992,,
686683045143953408,,
686618349602762752,,
686606069955735556,,
686394059078897668,,
686386521809772549,,
686377065986265092,,
686358356425093120,,
686286779679375361,,
686050296934563840,,
686035780142297088,,
686034024800862208,,
686007916130873345,,
686003207160610816,,
685973236358713344,,
685943807276412928,,
685906723014619143,,
685681090388975616,,
685667379192414208,,
685663452032069632,,
685641971164143616,,
685547936038666240,,
685532292383666176,,
685325112850124800,,
685321586178670592,,
685315239903100929,,
685307451701334016,,
685268753634967552,,
685198997565345792,,
685169283572338688,,
684969860808454144,,
684959798585110529,,
684940049151070208,,
684926975086034944,,
684914660081053696,,
684902183876321280,,
684880619965411328,,
684830982659280897,,
684800227459624960,,
684594889858887680,,
684588130326986752,,
684567543613382656,,
684538444857667585,,
684481074559381504,,
684460069371654144,,
684241637099323392,,
684225744407494656,,
684222868335505415,,
684200372118904832,,
684195085588783105,,
684188786104872960,,
684177701129875456,,
684147889187209216,,
684122891630342144,,
684097758874210310,,
683857920510050305,,
683852578183077888,,
683849932751646720,,
683834909291606017,,
683828599284170753,,
683773439333797890,,
683742671509258241,,
683515932363329536,,
683498322573824003,,
683481228088049664,,
683462770029932544,,
683449695444799489,,
683391852557561860,,
683357973142474752,,
683142553609318400,,
683111407806746624,,
683098815881154561,,
683078886620553216,,
683030066213818368,,
682962037429899265,,
682808988178739200,,
682788441537560576,,
682750546109968385,,
682697186228989953,,
682662431982772225,,
682638830361513985,,
682429480204398592,,
682406705142087680,,
682393905736888321,,
682389078323662849,,
682303737705140231,,
682259524040966145,,
682242692827447297,,
682088079302213632,,
682059653698686977,,
682047327939461121,,
682032003584274432,,
682003177596559360,,
681981167097122816,,
681891461017812993,,
681694085539872773,,
681679526984871937,,
681654059175129088,,
681610798867845120,,
681579835668455424,,
681523177663676416,,
681340665377193984,,
681339448655802368,,
681320187870711809,,
681302363064414209,,
681297372102656000,,
681281657291280384,,
681261549936340994,,
681242418453299201,,
681231109724700672,,
681193455364796417,,
680970795137544192,,
680959110691590145,,
680940246314430465,,
680934982542561280,,
680913438424612864,,
680889648562991104,,
680836378243002368,,
680805554198020098,,
680801747103793152,,
680798457301471234,,
680609293079592961,,
680583894916304897,,
680497766108381184,,
680494726643068929,,
680473011644985345,,
680440374763077632,,
680221482581123072,,
680206703334408192,,
680191257256136705,,
680176173301628928,,
680161097740095489,,
680145970311643136,,
680130881361686529,,
680115823365742593,,
680100725817409536,,
680085611152338944,,
680070545539371008,,
680055455951884288,,
679877062409191424,,
679872969355714560,,
679862121895714818,,
679854723806179328,,
679844490799091713,,
679828447187857408,,
679777920601223168,,
679736210798047232,,
679729593985699840,,
679722016581222400,,
679530280114372609,,
679527802031484928,,
679511351870550016,,
679503373272485890,,
679475951516934144,,
679462823135686656,,
679405845277462528,,
679158373988876288,,
679148763231985668,,
679132435750195208,,
679111216690831360,,
679062614270468097,,
679047485189439488,,
679001094530465792,,
678991772295516161,,
678969228704284672,,
678800283649069056,,
678798276842360832,,
678774928607469569,,
678767140346941444,,
678764513869611008,,
678755239630127104,,
678740035362037760,,
678708137298427904,,
678675843183484930,,
678643457146150913,,
678446151570427904,,
678424312106393600,,
678410210315247616,,
678399652199309312,,
678396796259975168,,
678389028614488064,,
678380236862578688,,
678341075375947776,,
678334497360859136,,
678278586130948096,,
678255464182861824,,
678023323247357953,,
678021115718029313,,
677961670166224897,,
677918531514703872,,
677895101218201600,,
677716515794329600,,
677700003327029250,,
677698403548192770,,
677687604918272002,,
677673981332312066,,
677662372920729601,,
677644091929329666,,
677573743309385728,,
677565715327688705,,
677557565589463040,,
677547928504967168,,
677530072887205888,,
677335745548390400,,
677334615166730240,,
677331501395156992,,
677328882937298944,,
677314812125323265,,
677301033169788928,,
677269281705472000,,
677228873407442944,,
677187300187611136,,
676975532580409345,,
676957860086095872,,
676949632774234114,,
676948236477857792,,
676946864479084545,,
676942428000112642,,
676936541936185344,,
676916996760600576,,
676897532954456065,,
676864501615042560,,
676821958043033607,,
676819651066732545,,
676811746707918848,,
676776431406465024,,
676617503762681856,,
676613908052996102,,
676606785097199616,,
676603393314578432,,
676593408224403456,,
676590572941893632,,
676588346097852417,,
676582956622721024,,
676575501977128964,,
676533798876651520,,
676496375194980353,,
676470639084101634,,
676440007570247681,,
676430933382295552,,
676263575653122048,,
676237365392908289,,
676219687039057920,,
676215927814406144,,
676191832485810177,,
676146341966438401,,
676121918416756736,,
676101918813499392,,
676098748976615425,,
676089483918516224,,
675898130735476737,,
675891555769696257,,
675888385639251968,,
675878199931371520,,
675870721063669760,,
675853064436391936,,
675849018447167488,,
675845657354215424,,
675822767435051008,,
675820929667219457,,
675798442703122432,,
675781562965868544,,
675740360753160193,,
675710890956750848,,
675707330206547968,,
675706639471788032,,
675534494439489536,,
675531475945709568,,
675522403582218240,,
675517828909424640,,
675501075957489664,,
675497103322386432,,
675489971617296384,,
675483430902214656,,
675432746517426176,,
675372240448454658,,
675362609739206656,,
675354435921575936,,
675349384339542016,,
675334060156301312,,
675166823650848770,,
675153376133427200,,
675149409102012420,,
675147105808306176,,
675146535592706048,,
675145476954566656,,
675135153782571009,,
675113801096802304,,
675111688094527488,,
675109292475830276,,
675047298674663426,,
675015141583413248,,
675006312288268288,,
675003128568291329,,
674999807681908736,,
674805413498527744,,
674800520222154752,,
674793399141146624,,
674790488185167872,,
674788554665512960,,
674781762103414784,,
674774481756377088,,
674767892831932416,,
674764817387900928,,
674754018082705410,,
674752233200820224,,
674743008475090944,,
674742531037511680,,
674739953134403584,,
674737130913071104,,
674690135443775488,,
674670581682434048,,
674664755118911488,,
674646392044941312,,
674644256330530816,,
674638615994089473,,
674632714662858753,,
674606911342424069,,
674468880899788800,,
674447403907457024,,
674436901579923456,,
674422304705744896,,
674416750885273600,,
674410619106390016,,
674394782723014656,,
674372068062928900,,
674330906434379776,,
674318007229923329,,
674307341513269249,,
674291837063053312,,
674271431610523648,,
674269164442398721,,
674265582246694913,,
674262580978937856,,
674255168825880576,,
674082852460433408,,
674075285688614912,,
674063288070742018,,
674053186244734976,,
674051556661161984,,
674045139690631169,,
674042553264685056,,
674038233588723717,,
674036086168010753,,
674024893172875264,,
674019345211760640,,
674014384960745472,,
674008982932058114,,
673956914389192708,,
673919437611909120,,
673906403526995968,,
673887867907739649,,
673716320723169284,,
673715861853720576,,
673711475735838725,,
673709992831262724,,
673708611235921920,,
673707060090052608,,
673705679337693185,,
673700254269775872,,
673697980713705472,,
673689733134946305,,
673688752737402881,,
673686845050527744,,
673680198160809984,,
673662677122719744,,
673656262056419329,,
673636718965334016,,
673612854080196609,,
673583129559498752,,
673580926094458881,,
673576835670777856,,
673363615379013632,,
673359818736984064,,
673355879178194945,,
673352124999274496,,
673350198937153538,,
673345638550134785,,
673343217010679808,,
673342308415348736,,
673320132811366400,,
673317986296586240,,
673295268553605120,,
673270968295534593,,
673240798075449344,,
673213039743795200,,
673148804208660480,,
672997845381865473,,
672995267319328768,,
672988786805112832,,
672984142909456390,,
672980819271634944,,
672975131468300288,,
672970152493887488,,
672968025906282496,,
672964561327235073,,
672902681409806336,,
672898206762672129,,
672884426393653248,,
672877615439593473,,
672834301050937345,,
672828477930868736,,
672640509974827008,,
672622327801233409,,
672614745925664768,,
672609152938721280,,
672604026190569472,,
672594978741354496,,
672591762242805761,,
672591271085670400,,
672538107540070400,,
672523490734551040,,
672488522314567680,,
672482722825261057,,
672481316919734272,,
672475084225949696,,
672466075045466113,,
672272411274932228,,
672267570918129665,,
672264251789176834,,
672256522047614977,,
672254177670729728,,
672248013293752320,,
672245253877968896,,
672239279297454080,,
672231046314901505,,
672222792075620352,,
672205392827572224,,
672169685991993344,,
672160042234327040,,
672139350159835138,,
672125275208069120,,
672095186491711488,,
672082170312290304,,
672068090318987265,,
671896809300709376,,
671891728106971137,,
671882082306625538,,
671879137494245376,,
671874878652489728,,
671866342182637568,,
671855973984772097,,
671789708968640512,,
671768281401958400,,
671763349865160704,,
671744970634719232,,
671743150407421952,,
671735591348891648,,
671729906628341761,,
671561002136281088,,
671550332464455680,,
671547767500775424,,
671544874165002241,,
671542985629241344,,
671538301157904385,,
671536543010570240,,
671533943490011136,,
671528761649688577,,
671520732782923777,,
671518598289059840,,
671511350426865664,,
671504605491109889,,
671497587707535361,,
671488513339211776,,
671486386088865792,,
671485057807351808,,
671390180817915904,,
671362598324076544,,
671357843010908160,,
671355857343524864,,
671347597085433856,,
671186162933985280,,
671182547775299584,,
671166507850801152,,
671163268581498880,,
671159727754231808,,
671154572044468225,,
671151324042559489,,
671147085991960577,,
671141549288370177,,
671138694582165504,,
671134062904504320,,
671122204919246848,,
671115716440031232,,
671109016219725825,,
670995969505435648,,
670842764863651840,,
670840546554966016,,
670838202509447168,,
670833812859932673,,
670832455012716544,,
670826280409919488,,
670823764196741120,,
670822709593571328,,
670815497391357952,,
670811965569282048,,
670807719151067136,,
670804601705242624,,
670803562457407488,,
670797304698376195,,
670792680469889025,,
670789397210615808,,
670786190031921152,,
670783437142401025,,
670782429121134593,,
670780561024270336,,
670778058496974848,,
670764103623966721,,
670755717859713024,,
670733412878163972,,
670727704916926465,,
670717338665226240,,
670704688707301377,,
670691627984359425,,
670679630144274432,,
670676092097810432,,
670668383499735048,,
670474236058800128,,
670468609693655041,,
670465786746662913,,
670452855871037440,,
670449342516494336,,
670444955656130560,,
670442337873600512,,
670435821946826752,,
670434127938719744,,
670433248821026816,,
670428280563085312,,
670427002554466305,,
670421925039075328,,
670420569653809152,,
670417414769758208,,
670411370698022913,,
670408998013820928,,
670403879788544000,,
670385711116361728,,
670374371102445568,,
670361874861563904,,
670338931251150849,,
670319130621435904,,
670303360680108032,,
670290420111441920,,
670093938074779648,,
670086499208155136,,
670079681849372674,,
670073503555706880,,
670069087419133954,,
670061506722140161,,
670055038660800512,,
670046952931721218,,
670040295598354432,,
670037189829525505,,
670003130994700288,,
669993076832759809,,
669972011175813120,,
669970042633789440,,
669942763794931712,,
669926384437997569,,
669923323644657664,,
669753178989142016,,
669749430875258880,,
669684865554620416,,
669683899023405056,,
669682095984410625,,
669680153564442624,,
669661792646373376,,
669625907762618368,,
669603084620980224,,
669597912108789760,,
669583744538451968,,
669573570759163904,,
669571471778410496,,
669567591774625800,,
669564461267722241,,
669393256313184256,,
669375718304980992,,
669371483794317312,,
669367896104181761,,
669363888236994561,,
669359674819481600,,
669354382627049472,,
669353438988365824,,
669351434509529089,,
669328503091937280,,
669327207240699904,,
669324657376567296,,
669216679721873412,,
669214165781868544,,
669203728096960512,,
669037058363662336,,
669015743032369152,,
669006782128353280,,
669000397445533696,,
668994913074286592,,
668992363537309700,,
668989615043424256,,
668988183816871936,,
668986018524233728,,
668981893510119424,,
668979806671884288,,
668975677807423489,,
668967877119254528,,
668960084974809088,,
668955713004314625,,
668932921458302977,,
668902994700836864,,
668892474547511297,,
668872652652679168,,
668852170888998912,,
668826086256599040,,
668815180734689280,,
668779399630725120,,
668655139528511488,,
668645506898350081,,
668643542311546881,,
668641109086707712,,
668636665813057536,,
668633411083464705,,
668631377374486528,,
668627278264475648,,
668625577880875008,,
668623201287675904,,
668620235289837568,,
668614819948453888,,
668587383441514497,,
668567822092664832,,
668544745690562560,,
668542336805281792,,
668537837512433665,,
668528771708952576,,
668507509523615744,,
668496999348633600,,
668484198282485761,,
668480044826800133,,
668466899341221888,,
668297328638447616,,
668291999406125056,,
668286279830867968,,
668274247790391296,,
668268907921326080,,
668256321989451776,,
668248472370458624,,
668237644992782336,,
668226093875376128,,
668221241640230912,,
668204964695683073,,
668190681446379520,,
668171859951755264,,
668154635664932864,,
668142349051129856,,
668113020489474048,,
667937095915278337,,
667924896115245057,,
667915453470232577,,
667911425562669056,,
667902449697558528,,
667886921285246976,,
667885044254572545,,
667878741721415682,,
667873844930215936,,
667866724293877760,,
667861340749471744,,
667832474953625600,,
667806454573760512,,
667801013445750784,,
667793409583771648,,
667782464991965184,,
667773195014021121,,
667766675769573376,,
667728196545200128,,
667724302356258817,,
667550904950915073,,
667550882905632768,,
667549055577362432,,
667546741521195010,,
667544320556335104,,
667538891197542400,,
667534815156183040,,
667530908589760512,,
667524857454854144,,
667517642048163840,,
667509364010450944,,
667502640335572993,,
667495797102141441,,
667491009379606528,,
667470559035432960,,
667455448082227200,,
667453023279554560,,
667443425659232256,,
667437278097252352,,
667435689202614272,,
667405339315146752,,
667393430834667520,,
667369227918143488,,
667211855547486208,,
667200525029539841,,
667192066997374976,,
667188689915760640,,
667182792070062081,,
667177989038297088,,
667176164155375616,,
667174963120574464,,
667171260800061440,,
667165590075940865,,
667160273090932737,,
667152164079423490,,
667138269671505920,,
667119796878725120,,
667090893657276420,,
667073648344346624,,
667070482143944705,,
667065535570550784,,
667062181243039745,,
667044094246576128,,
667012601033924608,,
666996132027977728,,
666983947667116034,,
666837028449972224,,
666835007768551424,,
666826780179869698,,
666817836334096384,,
666804364988780544,,
666786068205871104,,
666781792255496192,,
666776908487630848,,
666739327293083650,,
666701168228331520,,
666691418707132416,,
666649482315059201,,
666644823164719104,,
666454714377183233,,
666447344410484738,,
666437273139982337,,
666435652385423360,,
666430724426358785,,
666428276349472768,,
666421158376562688,,
666418789513326592,,
666411507551481857,,
666407126856765440,,
666396247373291520,,
666373753744588802,,
666362758909284353,,
666353288456101888,,
666345417576210432,,
666337882303524864,,
666293911632134144,,
666287406224695296,,
666273097616637952,,
666268910803644416,,
666104133288665088,,
666102155909144576,,
666099513787052032,,
666094000022159362,,
666082916733198337,,
666073100786774016,,
666071193221509120,,
666063827256086533,,
666058600524156928,,
666057090499244032,,
666055525042405380,,
666051853826850816,,
